vehicle,stamp,x,y,z
defender,1776748821.2058396,40.02322684414685,21.943793680518866,6.98724365234375
defender,1776748821.2461057,40.02284896560013,21.942846439778805,6.9874267578125
defender,1776748821.2858653,40.02259125560522,21.941962860524654,6.987640380859375
defender,1776748821.325817,40.02247282490134,21.94114327803254,6.9879150390625
defender,1776748821.3657887,40.022434178739786,21.940375924110413,6.9881591796875
defender,1776748821.4057918,40.022437795996666,21.93965231999755,6.988311767578125
defender,1776748821.445862,40.02244802378118,21.939377143979073,6.988372802734375
defender,1776748821.4858713,40.022520111873746,21.93844385072589,6.98858642578125
defender,1776748821.525811,40.02258425578475,21.93800001218915,6.988800048828125
defender,1776748821.5658407,40.02260635793209,21.937639772892,6.9891357421875
defender,1776748821.6057978,40.022597001865506,21.937523018568754,6.989288330078125
defender,1776748821.645807,40.022559475153685,21.937268801033497,6.98968505859375
defender,1776748821.6868243,40.02253218740225,21.937012016773224,6.990081787109375
defender,1776748821.72586,40.022556219249964,21.936733797192574,6.990478515625
defender,1776748821.765858,40.022634552791715,21.936669647693634,6.990631103515625
defender,1776748821.8071666,40.02279856428504,21.93676297366619,6.990692138671875
defender,1776748821.8458772,40.02298856340349,21.937026239931583,6.99066162109375
defender,1776748821.885793,40.023208409547806,21.937513753771782,6.99053955078125
defender,1776748821.9266524,40.02350980788469,21.938353702425957,6.990325927734375
defender,1776748821.9658818,40.02376491762698,21.93914584442973,6.99017333984375
defender,1776748822.0058656,40.02415217459202,21.940257366746664,6.99005126953125
defender,1776748822.047492,40.0245678704232,21.941479187458754,6.98992919921875
defender,1776748822.0858915,40.02498776651919,21.942825604230165,6.989776611328125
defender,1776748822.1258347,40.02550349757075,21.944551274180412,6.9896240234375
defender,1776748822.166307,40.025838136672974,21.945657830685377,6.98956298828125
defender,1776748822.2058973,40.02613116800785,21.946867804974318,6.989532470703125
defender,1776748822.2458608,40.02637233957648,21.947863668203354,6.989532470703125
defender,1776748822.2862525,40.02650276198983,21.948380835354328,6.989532470703125
defender,1776748822.3258598,40.02664182893932,21.94910242408514,6.989593505859375
defender,1776748822.3658724,40.02668481133878,21.949633978307247,6.98974609375
defender,1776748822.4066505,40.026629792526364,21.950009129941463,6.98992919921875
defender,1776748822.445793,40.02650290168822,21.950211737304926,6.990142822265625
defender,1776748822.4858537,40.026296608150005,21.950327523052692,6.990386962890625
defender,1776748822.52584,40.026032630354166,21.950407415628433,6.99072265625
defender,1776748822.5658488,40.025745410472155,21.95049111917615,6.991119384765625
defender,1776748822.6058214,40.025398982688785,21.950672574341297,6.991546630859375
defender,1776748822.6458488,40.02498468570411,21.95092561841011,6.991973876953125
defender,1776748822.6858277,40.02456114254892,21.951208543032408,6.992431640625
defender,1776748822.7258136,40.02415253967047,21.951528932899237,6.992889404296875
defender,1776748822.7658508,40.02371642738581,21.9519336335361,6.993377685546875
defender,1776748822.8058798,40.02325674891472,21.952487263828516,6.99383544921875
defender,1776748822.845847,40.02281335927546,21.95318727567792,6.994232177734375
defender,1776748822.8858454,40.022464321926236,21.953935995697975,6.994598388671875
defender,1776748822.9258304,40.02234814502299,21.954230219125748,6.9947509765625
defender,1776748822.9658022,40.02212372608483,21.955036479979753,6.99505615234375
defender,1776748823.0068407,40.02193329297006,21.95586720108986,6.995269775390625
defender,1776748823.045834,40.02181419171393,21.956757877022028,6.9954833984375
defender,1776748823.0857944,40.021694511175156,21.957779608666897,6.9957275390625
defender,1776748823.1280468,40.02160857990384,21.95839322730899,6.995880126953125
defender,1776748823.1658142,40.02147901058197,21.959091391414404,6.99603271484375
defender,1776748823.205833,40.021326661109924,21.9597034342587,6.996185302734375
defender,1776748823.2468266,40.02116584777832,21.960290390998125,6.996307373046875
defender,1776748823.2858727,40.02100967615843,21.961009472608566,6.996307373046875
defender,1776748823.3258495,40.02091294713318,21.961513567715883,6.996246337890625
defender,1776748823.3666906,40.02074253372848,21.96209954470396,6.996246337890625
defender,1776748823.4058518,40.020470697432756,21.962681747972965,6.996246337890625
defender,1776748823.445882,40.020161328837276,21.963325891643763,6.99627685546875
defender,1776748823.4858634,40.01977615989745,21.964066345244646,6.99627685546875
defender,1776748823.5258532,40.019382406026125,21.96488719433546,6.9962158203125
defender,1776748823.5658622,40.01903568953276,21.965874016284943,6.99609375
defender,1776748823.6058118,40.018726052716374,21.966989021748304,6.995880126953125
defender,1776748823.6458616,40.01852128468454,21.967700138688087,6.995697021484375
defender,1776748823.685857,40.01810786686838,21.96894834935665,6.99542236328125
defender,1776748823.7258556,40.01763024739921,21.970251562073827,6.995269775390625
defender,1776748823.7660654,40.017092952504754,21.971569683402777,6.9952392578125
defender,1776748823.8058798,40.01648795045912,21.972874017432332,6.995361328125
defender,1776748823.8466737,40.01589264906943,21.974072080105543,6.995635986328125
defender,1776748823.8857932,40.01530302781612,21.975126266479492,6.996124267578125
defender,1776748823.9258513,40.01474169548601,21.975994348526,6.9967041015625
defender,1776748823.966617,40.014219055883586,21.976610578596592,6.99737548828125
defender,1776748824.0058615,40.013668791390955,21.97692191787064,6.998199462890625
defender,1776748824.0458007,40.013063406571746,21.977067762985826,6.998992919921875
defender,1776748824.08694,40.012690854258835,21.97711729258299,6.999420166015625
defender,1776748824.125827,40.01179489959031,21.977007154375315,7.000457763671875
defender,1776748824.16593,40.01118753198534,21.976802054792643,7.0010986328125
defender,1776748824.2058346,40.01056030020118,21.976430835202336,7.001708984375
defender,1776748824.2457948,40.00999967753887,21.975892374292016,7.002349853515625
defender,1776748824.2859206,40.00953046511859,21.975273365154862,7.0030517578125
defender,1776748824.3258495,40.00931048858911,21.974867014214396,7.0035400390625
defender,1776748824.3658087,40.00905650667846,21.974336316809058,7.004150390625
defender,1776748824.4058955,40.00877018272877,21.973705464974046,7.00494384765625
defender,1776748824.4459398,40.00843454245478,21.973024474456906,7.005889892578125
defender,1776748824.4859078,40.00819765403867,21.972608670592308,7.00653076171875
defender,1776748824.5258973,40.00788757111877,21.972143452614546,7.00732421875
defender,1776748824.5658169,40.007614070083946,21.971762580797076,7.00811767578125
defender,1776748824.6058533,40.00734248198569,21.971483036875725,7.0089111328125
defender,1776748824.6458216,40.00694606965408,21.97130499780178,7.009674072265625
defender,1776748824.6858592,40.00654282933101,21.971313508227468,7.01007080078125
defender,1776748824.7259276,40.00590990297496,21.971479203552008,7.010467529296875
defender,1776748824.7658176,40.00515844253823,21.97175421193242,7.010833740234375
defender,1776748824.8068125,40.00423838105053,21.97208734974265,7.01123046875
defender,1776748824.8457947,40.00358989951201,21.972276272252202,7.011444091796875
defender,1776748824.8857934,40.00243106833659,21.97257235273719,7.011871337890625
defender,1776748824.9272313,40.001238739234395,21.972840830683708,7.012359619140625
defender,1776748824.9658384,40.00005601971861,21.973071072250605,7.013031005859375
defender,1776748825.0060868,39.99891010229476,21.973241463303566,7.013885498046875
defender,1776748825.0469677,39.99784061475657,21.97336013801396,7.014801025390625
defender,1776748825.0858505,39.99681043997407,21.973418403416872,7.015838623046875
defender,1776748825.125813,39.99583295965567,21.97340103238821,7.016845703125
defender,1776748825.1658366,39.994929240550846,21.973344884812832,7.0179443359375
defender,1776748825.2058654,39.99410648224875,21.97318441234529,7.019073486328125
defender,1776748825.2458847,39.99333132710308,21.972878942266107,7.020233154296875
defender,1776748825.2870507,39.99257672159001,21.972451513633132,7.021331787109375
defender,1776748825.3258517,39.992294990923256,21.972262209281325,7.021759033203125
defender,1776748825.3658147,39.991306180134416,21.971421545371413,7.023406982421875
defender,1776748825.4057875,39.99107143469155,21.971193071454763,7.0238037109375
defender,1776748825.4458451,39.99040280934423,21.970553705468774,7.024932861328125
defender,1776748825.485872,39.98997256439179,21.970171701163054,7.02557373046875
defender,1776748825.525791,39.98947656713426,21.969764156267047,7.026153564453125
defender,1776748825.5658467,39.98906152136624,21.969450630247593,7.026641845703125
defender,1776748825.605839,39.98874718789011,21.96916618011892,7.027099609375
defender,1776748825.6467838,39.98862835299224,21.969043720513582,7.02740478515625
defender,1776748825.6858587,39.988562560640275,21.968930955976248,7.027679443359375
defender,1776748825.725821,39.988573285751045,21.968870950862765,7.027923583984375
defender,1776748825.7666335,39.98874563910067,21.96897945739329,7.028076171875
defender,1776748825.8058765,39.98915184941143,21.9693272896111,7.02813720703125
defender,1776748825.8458066,39.98955791071057,21.969705367460847,7.02813720703125
defender,1776748825.8863719,39.990126579999924,21.970278391614556,7.028045654296875
defender,1776748825.9258728,39.990750261582434,21.970892956480384,7.027923583984375
defender,1776748825.9658165,39.99115157593042,21.971269050613046,7.027862548828125
defender,1776748826.0061603,39.99186089076102,21.971905190497637,7.0277099609375
defender,1776748826.0458364,39.99263030383736,21.972509268671274,7.02752685546875
defender,1776748826.0857892,39.99341524718329,21.973048765212297,7.027374267578125
defender,1776748826.125941,39.994209085125476,21.973544914275408,7.027252197265625
defender,1776748826.1658828,39.99496574187651,21.973907448351383,7.02716064453125
defender,1776748826.2058926,39.99560389202088,21.9742102175951,7.02703857421875
defender,1776748826.2461948,39.9960753149353,21.974516570568085,7.02685546875
defender,1776748826.2859097,39.99642063258216,21.974859042093158,7.026702880859375
defender,1776748826.325849,39.996631406014785,21.975188355892897,7.0264892578125
defender,1776748826.3658974,39.99675085302442,21.975561881437898,7.026397705078125
defender,1776748826.4058115,39.996807866264135,21.975993409752846,7.026458740234375
defender,1776748826.4458606,39.99674226343632,21.976460937410593,7.026611328125
defender,1776748826.4859529,39.996665068669245,21.97665349021554,7.02667236328125
defender,1776748826.5258358,39.99608903657645,21.97754937596619,7.02703857421875
defender,1776748826.5658238,39.99555694684386,21.97826979495585,7.0272216796875
defender,1776748826.6059077,39.99523126753047,21.978734193369746,7.02734375
defender,1776748826.6460278,39.9948495933786,21.979379769414663,7.02752685546875
defender,1776748826.6857948,39.9944483009167,21.98026430234313,7.02777099609375
defender,1776748826.7259123,39.99412581184879,21.98115138709545,7.028076171875
defender,1776748826.7670813,39.993851985316724,21.98197116702795,7.02838134765625
defender,1776748826.8057904,39.993641939014196,21.982785880565643,7.02880859375
defender,1776748826.8457882,39.99358216067776,21.983226537704468,7.02911376953125
defender,1776748826.8862996,39.99354983540252,21.983683647587895,7.029388427734375
defender,1776748826.9258983,39.993520327843726,21.984081527218223,7.0296630859375
defender,1776748826.9658825,39.993503314908594,21.984473139978945,7.030059814453125
defender,1776748827.0058553,39.993513939436525,21.984689154662192,7.03033447265625
defender,1776748827.0457997,39.993594598490745,21.984943319112062,7.03076171875
defender,1776748827.085857,39.99369005905464,21.985169062390924,7.03118896484375
defender,1776748827.1268952,39.9937540050596,21.98529079556465,7.031494140625
defender,1776748827.1658354,39.993933415040374,21.985448765568435,7.03204345703125
defender,1776748827.2058117,39.99410713231191,21.985565724782646,7.032623291015625
defender,1776748827.2460515,39.99431328102946,21.985644686035812,7.03326416015625
defender,1776748827.2858553,39.9945436664857,21.985720686614513,7.03387451171875
defender,1776748827.325871,39.994763378519565,21.985768030397594,7.03448486328125
