vehicle,stamp,x,y,z
defender,1776901125.7538676,40.0048784497194,21.993138634599745,7.01055908203125
defender,1776901125.7938497,40.004749660380185,21.99299873667769,7.0093994140625
defender,1776901125.833892,40.00457582436502,21.992821890627965,7.008148193359375
defender,1776901125.8757844,40.004272487945855,21.992619985481724,7.0068359375
defender,1776901125.9139497,40.00384375359863,21.99243949330412,7.005462646484375
defender,1776901125.9538915,40.0033508753404,21.992324171820655,7.003997802734375
defender,1776901125.9941301,40.0031380886212,21.992298928787932,7.00341796875
defender,1776901126.0338852,40.00260468758643,21.992269652197137,7.001922607421875
defender,1776901126.0739553,40.00211749598384,21.99225476454012,7.000457763671875
defender,1776901126.1157157,40.001652802340686,21.992215786362067,6.99908447265625
defender,1776901126.1537852,40.001166556961834,21.992127874633297,6.99749755859375
defender,1776901126.1941526,40.000841992907226,21.99209713866003,6.99652099609375
defender,1776901126.2340147,40.000368939712644,21.99216252588667,6.995330810546875
defender,1776901126.2738519,39.999846052378416,21.99225248559378,6.994171142578125
defender,1776901126.313871,39.999160174280405,21.9922773221042,6.992919921875
defender,1776901126.3539035,39.99892691150308,21.992246069712564,6.992523193359375
defender,1776901126.3939164,39.99832181446254,21.992114409571514,6.991546630859375
defender,1776901126.4338825,39.99767661187798,21.991880278801546,6.990631103515625
defender,1776901126.4770737,39.997044377960265,21.991529082646593,6.98968505859375
defender,1776901126.5154986,39.996440675109625,21.99113531713374,6.98876953125
defender,1776901126.5538921,39.99586703814566,21.990763573208824,6.98785400390625
defender,1776901126.5939128,39.99535056762397,21.990391727304086,6.986907958984375
defender,1776901126.63453,39.994881842285395,21.990011005895212,6.985992431640625
defender,1776901126.6738791,39.994474509730935,21.989656070480123,6.985137939453125
defender,1776901126.713944,39.99399910494685,21.98930629226379,6.984283447265625
defender,1776901126.7540772,39.99347765184939,21.989013112848625,6.9835205078125
defender,1776901126.793981,39.99297948926687,21.98877701140009,6.982879638671875
defender,1776901126.833889,39.9928206987679,21.988711381098256,6.982635498046875
defender,1776901126.8768835,39.992431946098804,21.98855101200752,6.98211669921875
defender,1776901126.9146013,39.991955015808344,21.988390223821625,6.9815673828125
defender,1776901126.9538977,39.991652723401785,21.988333578919992,6.981353759765625
defender,1776901126.996709,39.991335310041904,21.988263947656378,6.981201171875
defender,1776901127.0338557,39.99106636457145,21.98825847893022,6.9810791015625
defender,1776901127.073952,39.99082374572754,21.98834959208034,6.98095703125
defender,1776901127.1138554,39.99054377526045,21.988508119015023,6.9808349609375
