vehicle,stamp,x,y,z
defender,1776747928.1837866,39.97047481499612,21.961591001600027,7.00372314453125
defender,1776747928.223986,39.97047586552799,21.962629545480013,7.00384521484375
defender,1776747928.263807,39.97045840881765,21.963027752935886,7.00390625
defender,1776747928.3038077,39.97036604769528,21.963938664644957,7.004058837890625
defender,1776747928.3437345,39.97018589451909,21.964707106351852,7.004058837890625
defender,1776747928.8238533,39.965216767042875,21.970771769061685,6.997833251953125
defender,1776747928.8638806,39.964941788464785,21.970940010622144,6.996368408203125
defender,1776747928.9037254,39.96477281674743,21.97097714431584,6.995269775390625
defender,1776747928.9438322,39.96462979912758,21.970971569418907,6.994415283203125
defender,1776747928.9837456,39.96437610685825,21.97086282633245,6.99298095703125
defender,1776747929.0261762,39.96425302326679,21.970735874027014,6.992095947265625
defender,1776747929.063738,39.964093402028084,21.970419311895967,6.99066162109375
defender,1776747929.1037176,39.96392987295985,21.97004871070385,6.989532470703125
defender,1776747929.1437266,39.9636074192822,21.969531850889325,6.9881591796875
defender,1776747929.1837144,39.96318243071437,21.96897198446095,6.9869384765625
defender,1776747929.2238083,39.962869457900524,21.968633022159338,6.9862060546875
defender,1776747929.2637098,39.961948189884424,21.967920500785112,6.984588623046875
defender,1776747929.303731,39.96116828545928,21.96748360618949,6.983489990234375
defender,1776747929.3438575,39.960695292800665,21.967217031866312,6.982879638671875
defender,1776747929.3837693,39.9598578736186,21.966746017336845,6.981903076171875
defender,1776747929.4238298,39.958976954221725,21.966333348304033,6.980987548828125
defender,1776747929.4637516,39.958089493215084,21.965977419167757,6.980072021484375
defender,1776747929.5037518,39.95729700475931,21.965653032064438,6.979156494140625
defender,1776747929.5437114,39.9565915428102,21.965422801673412,6.978363037109375
defender,1776747929.5837042,39.955886483192444,21.965262044221163,6.97772216796875
defender,1776747929.6237636,39.95517159998417,21.965156629681587,6.977203369140625
defender,1776747929.6636558,39.95488253980875,21.965120393782854,6.977020263671875
defender,1776747929.7038238,39.95414246246219,21.965054851025343,6.976654052734375
defender,1776747929.7438252,39.953418251127005,21.965025287121534,6.976318359375
defender,1776747929.783796,39.952759481966496,21.965053759515285,6.975921630859375
defender,1776747929.82375,39.952042642980814,21.96513169258833,6.975341796875
defender,1776747929.8638468,39.951596803963184,21.965210005640984,6.974884033203125
defender,1776747929.9037795,39.95109699293971,21.965338297188282,6.9742431640625
defender,1776747929.9437182,39.95066712796688,21.965435408055782,6.973419189453125
defender,1776747929.9837132,39.95033894106746,21.965508088469505,6.97247314453125
defender,1776747930.0238159,39.95019617676735,21.96551939845085,6.971832275390625
defender,1776747930.063836,39.95005487278104,21.965462502092123,6.970794677734375
defender,1776747930.1037307,39.95004607364535,21.96541152894497,6.96978759765625
defender,1776747930.143762,39.950209245085716,21.965476594865322,6.96875
defender,1776747930.1837876,39.95043607056141,21.965584237128496,6.967742919921875
defender,1776747930.2237508,39.95077848434448,21.965851929038763,6.9666748046875
defender,1776747930.2637048,39.951229482889175,21.966281168162823,6.9654541015625
defender,1776747930.3038607,39.95177659392357,21.966846127063036,6.96417236328125
defender,1776747930.343722,39.952382639050484,21.96755315363407,6.9630126953125
defender,1776747930.3837686,39.9530188255012,21.968423668295145,6.9619140625
defender,1776747930.4237416,39.95361598953605,21.96944947168231,6.9609375
